epoch,train_loss,train_dice_esophagus,train_dice_heart,train_dice_trachea,train_dice_fg,train_dice_legacy_fg,val_loss,val_dice_esophagus,val_dice_heart,val_dice_trachea,val_dice_fg,val_dice_legacy_fg,lr,seconds,is_best
12,0.005652765672859702,0.7875467541850198,0.9414703737074793,0.5380784213842127,0.7556985164255705,0.8861626982688904,0.020843132238571895,0.4627368929433958,0.7887738073047083,0.41131140172231034,0.5542740339901381,0.8069199919700623,0.0005,20.7,True
13,0.0052770050532757054,0.803519942820154,0.9459621327374108,0.6985231126892729,0.8160017294156127,0.9062692523002625,0.01871129389973762,0.48275406030812507,0.7732073790539346,0.5133062423240508,0.5897558938953701,0.8175355195999146,0.0005,20.9,True
14,0.0056596560086777945,0.7943567151362407,0.9328269025365553,0.7109329411091132,0.8127055195939699,0.901903510093689,0.017334088838264428,0.5663290743621898,0.7976755790788695,0.4809414370596471,0.6149820301669022,0.8313460946083069,0.0005,20.7,True
15,0.004475292913442895,0.8158856305578911,0.9497635374438964,0.7723349463520564,0.8459947047846145,0.9214264154434204,0.025189289890492902,0.4682422718103017,0.7127040838301257,0.4612135316833327,0.54738662910792,0.8183121085166931,0.0005,20.6,False
16,0.004536657410287285,0.8219097157720543,0.9466821269107314,0.7843420971317722,0.8509779799381859,0.9255151748657227,0.01793567484773635,0.5652538072408098,0.8130128975388476,0.4293189884742142,0.6025285644179571,0.8362167477607727,0.0005,20.7,False
17,0.00397561072941115,0.827116845197399,0.9544355045046916,0.800010449236442,0.8605209329795108,0.9269981980323792,0.02574834962319785,0.4758490249609434,0.7355361990173396,0.5016912235692877,0.5710254825158568,0.8240266442298889,0.0005,20.6,False
18,0.003738939236762482,0.8353592970883483,0.957200970422109,0.8152682443696462,0.869276170626701,0.9344295859336853,0.019342385652556044,0.5600694383775249,0.8230661414482394,0.5381398038942098,0.6404251279066581,0.8348702192306519,0.0005,20.8,True
19,0.003765495568128018,0.8376104638311277,0.9540486702043105,0.8213021694988268,0.8709871011780884,0.9346127510070801,0.029929343759304967,0.5632431726683733,0.6335926949429139,0.5175698288762953,0.5714685654958609,0.8227297067642212,0.0005,20.8,False
20,0.0038299019799354055,0.840567965707261,0.9536642342645678,0.8272162343544767,0.8738161447754352,0.9357971549034119,0.02276715021624746,0.5408132535458298,0.7531898748581577,0.4457319679502586,0.5799116987847487,0.8031003475189209,0.0005,20.6,False
21,0.00365276539969659,0.8427715361564638,0.9560724587260012,0.8411900233141968,0.8800113393988873,0.9400103688240051,0.01913658631497326,0.5151416798981565,0.813922823738649,0.4994995412368685,0.6095213482912246,0.8338717222213745,0.0005,20.6,False
22,0.003522213787600931,0.8480470095463485,0.9558658164322945,0.8432727070408103,0.8823951776731511,0.9384874105453491,0.023682842004484922,0.5182316020234683,0.7515525107730058,0.5208953041758317,0.5968931389907686,0.8381158709526062,0.0005,20.7,False
23,0.0032254803789550012,0.8562346817325871,0.9605360217296365,0.8519460556314631,0.8895722530312288,0.9450924396514893,0.02250670968597937,0.5705406582395909,0.7730976332580923,0.4947083598376018,0.6127822171117617,0.8403366208076477,0.0005,20.6,False
24,0.003364019113211568,0.8501076633614046,0.9589919919618206,0.8592267264988447,0.8894421272740233,0.9425843954086304,0.03323642808492245,0.46111570756163445,0.5890483121008818,0.5781657111234314,0.5427765769286492,0.8074185252189636,0.0005,20.7,False
